factor,factor_freq,factor_group,factor_package,start_time,end_time,obs_count,code_count,updated_at
fund_profitability_ratio_fd_profitability_raw_04__fd_profitability_raw_06,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.269760+08:00
fund_profitability_ratio_fd_profitability_raw_04__fd_profitability_raw_07,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.272003+08:00
fund_profitability_ratio_fd_profitability_raw_04__fd_profitability_raw_08,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.274877+08:00
fund_profitability_ratio_fd_profitability_raw_04__fd_profitability_raw_09,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.277635+08:00
fund_profitability_ratio_fd_profitability_raw_05__fd_profitability_raw_06,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.280003+08:00
fund_profitability_ratio_fd_profitability_raw_05__fd_profitability_raw_07,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.283020+08:00
fund_profitability_ratio_fd_profitability_raw_05__fd_profitability_raw_08,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.286210+08:00
fund_profitability_ratio_fd_profitability_raw_05__fd_profitability_raw_09,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.288479+08:00
fund_profitability_ratio_fd_profitability_raw_06__fd_profitability_raw_07,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.291463+08:00
fund_profitability_ratio_fd_profitability_raw_06__fd_profitability_raw_08,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.293552+08:00
fund_profitability_ratio_fd_profitability_raw_06__fd_profitability_raw_09,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.296593+08:00
fund_profitability_ratio_fd_profitability_raw_07__fd_profitability_raw_08,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.299503+08:00
fund_profitability_ratio_fd_profitability_raw_07__fd_profitability_raw_09,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.301757+08:00
fund_profitability_ratio_fd_profitability_raw_08__fd_profitability_raw_09,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.304597+08:00
fund_profitability_rel_fd_profitability_disp_to_fd_profitability_raw_01,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.307598+08:00
fund_profitability_rel_fd_profitability_disp_to_fd_profitability_raw_02,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.309983+08:00
fund_profitability_rel_fd_profitability_disp_to_fd_profitability_raw_03,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.312457+08:00
fund_profitability_rel_fd_profitability_raw_01_to_fd_profitability_raw_02,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.315128+08:00
fund_profitability_rel_fd_profitability_raw_01_to_fd_profitability_raw_03,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.317908+08:00
fund_profitability_rel_fd_profitability_raw_02_to_fd_profitability_raw_01,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.320293+08:00
fund_profitability_rel_fd_profitability_raw_02_to_fd_profitability_raw_03,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.323140+08:00
fund_profitability_rel_fd_profitability_raw_03_to_fd_profitability_raw_01,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.325660+08:00
fund_profitability_rel_fd_profitability_raw_03_to_fd_profitability_raw_02,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.328713+08:00
fund_profitability_rel_fd_profitability_raw_04_to_fd_profitability_raw_01,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.331372+08:00
fund_profitability_rel_fd_profitability_raw_04_to_fd_profitability_raw_02,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.334179+08:00
fund_profitability_rel_fd_profitability_raw_04_to_fd_profitability_raw_03,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.336620+08:00
fund_profitability_rel_fd_profitability_raw_05_to_fd_profitability_raw_01,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.339792+08:00
fund_profitability_rel_fd_profitability_raw_05_to_fd_profitability_raw_02,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.342128+08:00
fund_profitability_rel_fd_profitability_raw_05_to_fd_profitability_raw_03,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.345098+08:00
fund_profitability_rel_fd_profitability_raw_06_to_fd_profitability_raw_01,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.347434+08:00
fund_profitability_rel_fd_profitability_raw_06_to_fd_profitability_raw_02,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.350359+08:00
fund_profitability_rel_fd_profitability_raw_06_to_fd_profitability_raw_03,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.352705+08:00
fund_profitability_rel_fd_profitability_raw_07_to_fd_profitability_raw_01,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.355475+08:00
fund_profitability_rel_fd_profitability_raw_07_to_fd_profitability_raw_02,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.357828+08:00
fund_profitability_rel_fd_profitability_raw_07_to_fd_profitability_raw_03,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.360904+08:00
fund_profitability_rel_fd_profitability_raw_08_to_fd_profitability_raw_01,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.363389+08:00
fund_profitability_rel_fd_profitability_raw_08_to_fd_profitability_raw_02,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.366277+08:00
fund_profitability_rel_fd_profitability_raw_08_to_fd_profitability_raw_03,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.368824+08:00
fund_profitability_rel_fd_profitability_raw_09_to_fd_profitability_raw_01,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.371147+08:00
fund_profitability_rel_fd_profitability_raw_09_to_fd_profitability_raw_02,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.374113+08:00
fund_profitability_rel_fd_profitability_raw_09_to_fd_profitability_raw_03,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:21:30.377062+08:00
fund_profitability_rel_fd_profitability_raw_10_to_fd_profitability_raw_01,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:21:30.379492+08:00
fund_profitability_rel_fd_profitability_raw_10_to_fd_profitability_raw_02,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:21:30.382320+08:00
fund_profitability_rel_fd_profitability_raw_10_to_fd_profitability_raw_03,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:21:30.384787+08:00
fund_profitability_rel_fd_profitability_raw_11_to_fd_profitability_raw_01,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,7134,25,2026-04-23T18:00:04.293737+08:00
fund_profitability_rel_fd_profitability_raw_11_to_fd_profitability_raw_02,D,fundamental,fund_profitability,2023-07-26 00:00:00,2025-12-19 00:00:00,7134,25,2026-04-23T18:00:04.297019+08:00
